Record ID,AIM - Actionability Date,AIM - Company Notes,AIM - Direct Relationship,AIM - EBITDA Estimate,AIM - Ranking,AIM - Revenue Estimate,AIM - Top Prospect,Pipeline Opportunity,Company name,Company owner,AIM - Next Touch Date,AIM - Actionable Date,State/Region,City,Description,AIM - Known Ranking,FTE,Create Date,Last Modified Date,Associated Company,Associated Company IDs
10590762869,,"Developer of a patient care technology intended to connect a community of pharmacists with patients. The company's technology matches pharmacists with patients based on a multitude of social and clinical criteria, including language, and medication regimen and focuses on services ranging from comprehensive medication reviews to specific targeted medication interventions by optimizing communication, enabling pharmacists to meet the needs of their patients in a simplified way.",No,,Qualify,,,,Aspen RxHealth,Josh Ruder,,,FL,Tampa,"Aspen RxHealth is a revolutionary company that helps health plans connect their members with a large community of on-demand pharmacists. They offer clinical pharmacy services and solutions to drive medication adherence, improve quality measures, and op...",,437,2023-01-10 01:04,2024-01-23 08:19,,
10590812838,,"Provider of learning and performance enhancement services intended to help personnel serving in the life sciences industry. The company offers strategic, research-based data-driven learning methodologies and performance improvement tools which include electronic-learning modules, mobile applications, virtual preceptorships, video production and games, enabling clients to elevate their skills, knowledge and performance in the field of the work.",No,,Qualify,,,,Red Nucleus Solutions,Josh Ruder,,,PA,Yardley,"Red Nucleus designs, develops and writes blended learning systems and workshops for sales and marketing teams that drives behavioral change and optimizes individual and organizational performance.",,500,2023-01-10 01:04,2023-12-15 09:47,,
10590849435,,"Provider of information technology solutions for healthcare enterprises primarily in the United States, Puerto Rico, Canada, Saudi Arabia, and the United Kingdom. The company's products enable healthcare organizations to reach their electronic health records with solutions that enable clinicians to organize and manage patient care activities, access patient information, and document.",No,,Qualify,,,,Harris Healthcare,Josh Ruder,,,VA,Herndon,"Harris Healthcare delivers a fully-integrated solution set to hospitals around the world. We offer software solutions designed to meet the needs of patients, caregivers, administrators and others in all aspects of healthcare.",,475,2023-01-10 01:04,2024-02-01 18:06,,
10590895657,,"Developer of a clinical research platform designed to revolutionize research by eliminating the barriers that contribute to study delays and budget overruns. The company's platform uses electronic health records to find and identify patients for studies and provides physicians with the personnel, procedures, technology, and infrastructure necessary to conduct the trial in clinics, enabling physicians to conduct efficient and cost-effective trials and gain access to new treatment options.",No,,Qualify,,,,Elligo Health Research,Josh Ruder,,,TX,Austin,"Elligo Health Research® improves access to clinical research, facilitates research as care, and removes barriers to conducting research for clinical trials.",,439,2023-01-10 01:04,2024-02-01 16:21,,
10590940763,,"Operator of concierge primary care clinics designed to integrate advanced technology with personalized patient care. The company's subscription-based clinics connect with patients through its mobile app and leverage technology such as artificial intelligence (AI), internet of things (IoT), mobile devices, and a natural language processing system to enhance services including body scanning, genetic screening, real-time blood testing, and home monitoring of vitals, providing users with greater control over their health, increased transparency and improved collaboration with their primary care doctor.",No,,Qualify,,,,Forward,Josh Ruder,,,CA,San Francisco,"Forward is revolutionary primary care focused on your long-term health, with top-rated doctors supported by technology.",,460,2023-01-10 01:04,2023-12-15 09:47,,
10589306950,,"Provider of health care credentialing services intended to support enterprise-wide compliance in the U.S. healthcare industry. The company offers a range of services catering to screening, verification, monitoring and credentialing of individuals and entities through cloud-based technology platforms, Helping healthcare providers mitigate their financial losses as well as regulatory and reputational risks.",No,,Qualify,,,,Verisys,Josh Ruder,,,,,"Verisys is a data-driven company that provides risk management and compliance solutions. They partner with clients to help them make informed hiring decisions, monitor employees and entities, and credential providers. Verisys offers a suite of healthca...",,435,2023-01-10 01:04,2023-12-15 09:47,,
10589336855,,"Developer of digital hub platform intended for addressing the complexities of specialty reimbursement. The company's platform specializes in guided workflow and product-specific triggers that feature easy customization and fast launch capabilities and provide real-time access to decision-making data and confidence-building insight, providing efficiencies to reduce costs and help patients access the treatment they need as quickly and easily as possible.",No,,Qualify,,,,CareMetx,Josh Ruder,,,MD,Bethesda,"Patient Access at the Speed of Flight Request Demo 2,673,38 Patient transactions in a year* Radically Efficient. Dynamically Scalable. Get the Most Innovative Platform for Access and Reimbursement Services From intake to outcomes, CareMetx is dedicated...",,392,2023-01-10 01:04,2023-12-15 09:47,,
10589365780,,"Developer of a remote patient research platform intended for biopharma and home health professionals. The company's platform adds validated and digitally licensed studies within each patient-facing application has pre-built integrations with wearables and medical devices and can also fully integrate into existing data systems to meet data transfer requirements, enabling customers to design, operate and scale modern clinical research programs.",No,,Qualify,,,,THREAD,Josh Ruder,,,CA,Tustin,"THREAD is a leading provider of a proprietary, decentralized research platform and suite of supporting services used by biopharma, CROs and life science organizations to remotely capture data from participants and sites during, in between and in lieu o...",,400,2023-01-10 01:04,2024-01-24 09:37,,
10589506135,,"Provider of credentials verification services for healthcare organizations. The company offers a range of services including advanced credentialing and credentials monitoring, network management, compliance services and data quality improvement, helping health plans, health systems and state Medicaid agencies improve provider data quality, build and manage provider networks and publish and maintain provider directories.",No,,Qualify,,,,Aperture,Josh Ruder,,,KY,Louisville,"Verisys is a company that provides data-driven solutions for risk management and compliance in the healthcare industry. Their products include FACIS, the only historical database for healthcare providers, and SaaS tools such as CheckMedic, MedPass, and...",,400,2023-01-10 01:04,2023-12-15 09:47,,
10589566389,,"Provider of global pharmacovigilance solutions specializing in innovative software and expert consulting services. The company's software suite provides PV Reports, PV Signal, PV Analytics and PV Datahub for advanced data analytics, signal detection, evaluation, signal management and benefit-risk assessment to help increase compliance, productivity and quality for the entire drug safety value chain.",No,,Qualify,,,,RxLogix,Josh Ruder,,,CA,Irvine,"RxLogix provides solutions to the ever-changing drug safety and pharmacovigilance challenges with real business understanding, solid technical expertise, and an array of streamlining software solutions. Our team of experts has worked closely with the w...",,420,2023-01-10 01:04,2023-12-15 09:47,,
10590604636,,"Developer of a business and clinical surgical software based in Alpharetta, Georgia. The company's software offers business office management, clinical documentation, and patient communications tools along with anesthesia information management systems (AIMS) and perioperative solutions in order to help ambulatory surgery centers (ASCs), outpatient surgery departments and hospitals to deliver improved operational, financial, and clinical outcomes.",No,,Qualify,,,,Surgical Information Systems,Josh Ruder,,,GA,Alpharetta,Surgical Information Systems is a health management systems provider that offers software solutions and services for ambulatory surgery centers and hospitals.,,400,2023-01-10 01:04,2023-12-15 09:47,,
10590644014,,"Developer of a staffing platform designed to connect providers and healthcare professionals. The company allows posting staffing needs by location, time, and type of care through a convenient portal, where shifts will be instantly available for the network of healthcare professionals to claim, enabling families to interview, hire and manage fully credentialed, insured, and bonded caregivers.",No,,Qualify,,,,ShiftMed,Josh Ruder,,,VA,McLean,"Full-Time and Part-Time Jobs near you. On-Demand Nurse Staffing Agency now hiring CNA, GNA, LPN, and RN.",,427,2023-01-10 01:04,2023-12-15 09:47,,
10590652466,,"Developer of patient relationship management software designed to improve patient engagement and education. The company's cloud-based platform includes every type of personalized communication and utilizes text, email, voice, video, web and social media tools for automated appointment reminders and confirmations, intuitive patient recall notifications, automated birthday and holiday wishes, automated and on-demand patient satisfaction surveys, customizable newsletters and marketing promotions activities, enabling practices to automate critical tasks and increase office efficiency while supporting higher patient satisfaction and loyalty.",No,,Qualify,,,,Solutionreach,Josh Ruder,,,UT,Lehi,"Patient Retention and Communication Platform | Solutionreach Our patient communications, engagement and retention platform allows you to delegate time consuming tasks like scheduling, reminders, digital forms, and more. Engaging old, new, and prospecti...",,410,2023-01-10 01:04,2023-12-15 09:47,,
10590698655,,"Provider of patient inflow and healthcare operations management products intended to provide the timely and purposeful delivery of patient care. The company's healthcare products and services enable hospitals to improve access to care through real-time enterprise visibility to patient care demand, maximize patient throughput, increase labor productivity, and quality of care.",No,,Qualify,,,,TeleTracking Technologies,Josh Ruder,,,PA,Pittsburgh,See what sets TeleTrackng patient flow solutions apart and why more health systems choose hospital command centers powered by us.,,400,2023-01-10 01:04,2023-12-15 09:47,,
10590804827,,"Developer of medical terminology application for the management of medical vocabularies and software applications at healthcare organizations worldwide. The company's clinical interface and mapping products allow physicians to easily enter and find medical terms at the point of care with an electronic health record (EHR) system, enabling accurate documentation, precise population cohorting, optimized reimbursements, robust analytics and better care decisions to optimize patient outcomes.",No,,Qualify,,,,Intelligent Medical Objects,Josh Ruder,,,IL,Rosemont,"Leverage EHR terminology to deliver better care. Products from clinical dictionaries to value sets that are clinically vetted, always current, & maintenance free.",,410,2023-01-10 01:04,2023-12-15 09:47,,
